left_ear,right_ear,l_pupil_dist,l_pupil_dx,l_pupil_dy,r_pupil_dist,r_pupil_dx,r_pupil_dy,pitch,yaw,roll,label
0.331903,0.30275,0.394076,-0.386534,-0.076728,0.189687,-0.115707,-0.150309,-176.972437,-11.127595,0.132658,1
0.219798,0.240641,0.120793,-0.113983,-0.039986,0.144625,0.126914,-0.069347,-175.216391,-5.571057,-1.208206,1
0.22945,0.243084,0.216685,-0.20386,-0.073441,0.145419,0.100081,-0.105501,-176.910611,0.825369,-3.381766,1
0.226127,0.259307,0.236013,-0.221568,-0.081299,0.124445,0.077492,-0.097372,-174.913333,0.004371,-2.273569,1
0.240145,0.266037,0.233172,-0.218132,-0.082387,0.125866,0.05912,-0.111118,-175.613818,-0.372454,-2.515485,1
0.203924,0.259249,0.219784,-0.201208,-0.088433,0.129868,0.065971,-0.111864,-175.952717,-5.324236,-1.824471,1
0.257467,0.261326,0.12764,-0.096768,-0.083235,0.25829,0.251127,-0.060407,179.356627,-11.661541,12.372573,1
0.154337,0.201921,0.106692,-0.078777,-0.071955,0.193494,0.18317,-0.06236,-176.920355,-4.987513,10.950052,1
0.244949,0.251878,0.163912,-0.118039,-0.113727,0.204866,0.191809,-0.071967,-176.373645,-5.14159,11.231463,1
0.246399,0.251833,0.155157,-0.111864,-0.107518,0.208893,0.197774,-0.067245,-175.730174,-4.809188,10.636429,1
0.235136,0.271523,0.14503,-0.105916,-0.099074,0.235629,0.227902,-0.059848,-175.486415,-6.716178,10.888739,1
0.231546,0.279743,0.158512,-0.111043,-0.113117,0.209501,0.195849,-0.074389,-175.534646,-7.087064,10.912527,1
0.063274,0.191315,0.066448,-0.045295,-0.048618,0.239197,-0.148322,-0.187659,171.344272,-24.345956,27.510102,0
0.083102,0.253962,0.020956,0.019382,-0.007966,0.332267,0.330091,-0.037962,-174.671398,-32.886332,17.814221,0
0.163935,0.1435,0.260901,-0.238862,-0.104949,0.314512,0.292021,-0.116796,-164.842843,10.493999,16.683333,0
0.220604,0.271173,0.295531,-0.293322,-0.036069,0.208691,0.170171,-0.120805,-172.486008,-6.241493,-6.588245,0
0.322165,0.224877,0.223332,-0.22065,-0.034506,0.301135,0.261108,-0.150016,-167.778812,6.012274,-11.582061,0
0.308987,0.246855,0.301922,-0.301914,-0.002277,0.188169,0.168393,-0.083973,-167.245557,3.462759,-12.116597,0
0.303286,0.234288,0.290906,-0.289637,-0.027146,0.18864,0.1721,-0.077244,-169.518585,2.673198,-12.919716,0
0.303547,0.233538,0.280573,-0.279858,-0.020017,0.254052,0.244922,-0.067494,-168.924792,4.455012,-14.399803,0
0.291646,0.180953,0.301052,-0.298942,0.035584,0.196402,0.192868,-0.037089,-167.368049,4.719952,-12.779705,0
0.227657,0.192534,0.388697,-0.387845,0.025724,0.129944,0.12919,-0.013978,-165.388682,1.103625,-11.637576,0
0.229557,0.206161,0.247678,-0.246206,0.026964,0.395959,0.378988,-0.114681,-169.176222,-4.038021,-14.099204,0
0.125882,0.132562,0.232605,0.188231,-0.136654,0.409674,0.402461,0.076533,-178.751232,0.742128,-16.243102,0
0.189815,0.197155,0.123462,-0.122351,0.016528,0.150902,0.132797,-0.07167,175.664248,0.972201,-7.848979,0
0.203276,0.276664,0.172274,-0.168973,-0.033561,0.276945,0.270851,-0.05778,-170.288353,-21.487304,1.901919,0
0.161654,0.281824,0.192133,-0.186971,-0.044233,0.181058,0.148486,-0.103604,-165.871128,-12.924871,1.318121,0
0.151734,0.278744,0.338882,-0.33618,-0.04271,0.478003,0.384996,-0.283311,-159.170963,-9.025409,-2.803241,0
0.226842,0.168122,0.229085,-0.214318,-0.080917,0.188848,0.078639,-0.171696,-166.427307,-6.817448,-3.658644,0
0.262792,0.318491,0.314735,-0.314067,-0.020484,0.340517,0.268492,-0.209437,-167.487642,-16.814421,-5.238117,0
0.314466,0.260895,0.298465,-0.289494,-0.072629,0.139876,0.11072,-0.085477,-175.000211,4.891717,-1.009929,0
0.145839,0.206315,0.252628,-0.247138,-0.052381,0.275845,0.269342,-0.059542,-174.787866,1.584253,-0.500467,0
0.290236,0.2309,0.221589,-0.217495,-0.042401,0.213791,0.172124,-0.126807,-175.170918,4.714001,-2.026676,0
0.227301,0.266629,0.27684,-0.272868,-0.04673,0.222332,0.20645,-0.082522,-172.090795,-10.69415,-1.57093,0
0.108653,0.174589,0.125011,-0.059612,-0.109883,0.2249,0.034087,0.222302,-161.406244,-9.061569,7.754061,0
0.280816,0.313221,0.367661,-0.34615,-0.123915,0.452108,0.445512,-0.076943,-168.363425,-9.743487,13.188039,0
0.200494,0.253381,0.157287,0.155022,-0.026596,0.325909,0.265957,-0.188371,163.320688,0.237254,10.895185,0
0.167398,0.114383,0.408339,-0.402376,-0.069533,0.375129,0.304275,-0.219406,163.29578,0.244625,10.024917,0
0.26946,0.287152,0.310278,-0.30902,-0.027919,0.053803,0.029699,-0.044864,175.567077,12.271334,0.434685,0
0.169152,0.179551,0.300667,0.29998,-0.020304,0.307698,0.276572,-0.134855,-162.84136,-17.300645,3.523498,0
0.176672,0.190325,0.389305,-0.321177,-0.220009,0.117343,-0.066411,-0.096741,-166.010326,-20.713788,9.091244,0
0.130613,0.141296,0.326369,-0.326221,-0.009829,0.264604,0.22672,-0.136431,163.442578,0.328936,13.113945,0
0.151506,0.182793,0.422572,-0.404385,-0.122638,0.526787,0.043052,-0.525025,-169.745243,-17.356193,5.427751,0
0.204177,0.393095,0.358953,-0.358629,-0.015237,0.302311,0.245084,-0.176991,139.987506,69.561154,-49.068319,0
0.286084,0.279445,0.262778,-0.244895,-0.095281,0.673422,0.648448,-0.181691,-173.847743,-20.081546,9.476808,0
0.254365,0.266815,0.262752,-0.253555,-0.068909,0.371456,0.363083,-0.07842,-171.959387,-13.751722,8.751104,0
0.166408,0.196588,0.092925,-0.053126,-0.076241,0.180875,0.174515,-0.047542,97.490074,0.661024,10.398563,0
0.25298,0.327677,0.117529,-0.114335,-0.027213,0.144914,0.143258,-0.021844,-178.64245,-24.835129,5.194914,0
0.337441,0.252431,0.322017,-0.304179,-0.105689,0.207216,0.19386,-0.073192,-170.476503,10.589522,1.039672,1
0.214849,0.11766,0.164126,-0.151518,-0.063084,0.427605,0.423122,-0.061759,-165.87552,7.005147,-0.574426,1
0.237119,0.199341,0.141344,-0.139041,-0.025408,0.148939,0.137821,-0.056466,-166.326072,3.811484,-4.747405,1
0.186599,0.237449,0.179102,-0.177202,-0.026022,0.275138,0.270836,-0.048467,-165.977305,-8.00508,1.037984,1
0.316483,0.251525,0.271174,-0.269038,-0.033967,0.17547,0.158257,-0.075792,-170.996069,10.926378,-6.809525,1
0.315184,0.254951,0.221654,-0.211003,-0.067881,0.23318,0.212843,-0.09524,-171.778212,8.841525,-6.624432,1
0.283465,0.215891,0.173822,-0.16896,-0.040824,0.247337,0.236568,-0.072187,-174.917005,6.953107,-6.774668,1
0.2623,0.263548,0.253207,-0.251063,-0.032879,0.199003,0.173458,-0.097541,-171.096716,3.726623,-5.519394,1
0.331774,0.317448,0.277849,-0.277698,0.009147,0.087417,0.07372,-0.046979,-171.732135,3.425416,-4.545617,1
0.263867,0.193462,0.070768,-0.028216,-0.0649,0.139988,0.033554,-0.135907,-169.703799,6.148141,-3.421378,1
0.282646,0.27359,0.200495,-0.199691,-0.017937,0.213048,0.203235,-0.063913,-170.968724,3.173887,-3.620694,1
0.252335,0.227055,0.154375,-0.154287,0.005212,0.193526,0.192495,-0.019951,-170.840299,3.480789,-3.961621,1
0.303037,0.275252,0.26053,-0.259832,-0.019065,0.222122,0.208392,-0.076884,-170.233096,2.552415,-4.380722,1
0.339725,0.320938,0.293136,-0.291901,-0.026879,0.259435,0.255312,-0.046073,-169.740588,3.942843,-4.195426,1
0.363905,0.296641,0.335986,-0.334569,-0.030824,0.200892,0.196827,-0.040211,-171.160454,3.52593,-5.218326,1
0.260985,0.240888,0.431199,-0.426339,-0.064554,0.385613,0.370127,-0.108183,-165.838879,4.652315,-1.681771,0
0.306206,0.255605,0.380888,-0.343958,-0.163611,0.244223,0.231102,-0.078976,-133.043282,6.604651,-169.534577,0
0.289247,0.288452,0.183032,-0.176264,-0.049314,0.387954,0.351477,-0.164233,-166.540532,-11.495329,4.996405,0
0.288997,0.33917,0.352869,-0.34946,-0.04893,0.186119,0.162452,-0.090829,-170.143933,-9.497882,-2.281018,0
0.280444,0.250673,0.234584,-0.215334,-0.093064,0.111942,0.109931,0.021124,-178.247699,-16.514365,22.807073,0
0.325515,0.292252,0.098058,-0.059028,-0.078301,0.336299,0.336163,0.009574,-175.874431,-18.678222,23.859594,0
0.313918,0.343422,0.141038,-0.085174,-0.112415,0.313614,0.30706,-0.063777,-174.414547,-17.979157,24.214697,0
0.295718,0.304171,0.157083,-0.093385,-0.126311,0.601865,0.601658,0.015764,-173.03488,-17.193739,23.228172,0
0.257218,0.318122,0.342195,-0.322251,-0.115114,0.057689,0.046144,-0.034623,-177.429375,-14.87423,22.361917,0
0.274637,0.32534,0.157798,-0.10845,-0.114624,0.6308,0.630199,0.027525,-173.338782,-16.471049,22.979038,0
0.315681,0.317448,0.150332,-0.108292,-0.104273,0.252361,0.246588,-0.05367,-176.290086,-19.543276,19.409513,0
0.290256,0.335524,0.201519,-0.169573,-0.10888,0.432689,0.432657,0.005215,-173.87231,-19.429901,19.869636,0
0.307853,0.301883,0.173201,-0.164287,-0.05485,0.291818,0.276578,-0.093073,-172.836776,-20.014086,15.987438,0
0.331192,0.250309,0.218206,-0.210058,0.059071,0.099493,0.024897,-0.096328,-176.646808,8.138812,-19.499646,0
0.123601,0.174006,0.065955,-0.041221,-0.051486,0.18771,0.171845,-0.075528,176.496567,3.985751,-18.260542,0
0.249156,0.236215,0.110589,-0.110579,-0.001442,0.239769,0.215785,-0.104527,-177.78954,-8.491049,-17.949493,0
0.271893,0.287512,0.224664,-0.204039,0.094033,0.159403,0.113185,-0.112243,-174.352264,12.893468,-18.185591,0
0.310372,0.275739,0.233426,-0.201607,0.117653,0.119054,0.10153,-0.062174,-175.221725,12.25177,-17.465482,0
0.31087,0.254383,0.179357,-0.156928,0.086848,0.110289,0.065806,-0.088505,-174.062121,11.028248,-17.657145,0
0.292511,0.237486,0.261334,-0.240251,0.102835,0.122677,0.106262,-0.061302,-176.146041,12.581874,-18.286455,0
0.309871,0.272785,0.272849,-0.251077,0.106803,0.126851,0.069466,-0.10614,-173.858191,11.978858,-17.715499,0
0.319727,0.274265,0.282948,-0.26863,0.08887,0.099803,0.037985,-0.092292,-173.67286,10.579482,-17.386794,0
0.253193,0.236861,0.262342,-0.25861,-0.044098,0.114711,0.108668,-0.036743,-162.973562,-5.20671,-1.957357,0
0.163956,0.256049,0.285934,-0.280596,-0.054989,0.487184,0.464866,-0.145765,-155.322797,5.337628,6.590574,0
0.090644,0.139769,0.163018,-0.159609,-0.033166,0.160892,0.152562,-0.0511,177.185777,1.270698,-0.990878,0
0.205876,0.249379,0.174891,-0.166962,-0.052065,0.22236,0.215951,-0.053003,-178.296405,2.852146,-0.258021,0
0.192225,0.198709,0.252467,-0.248731,-0.043276,0.168181,0.167836,-0.010778,176.356537,5.808113,-2.359409,0
0.306426,0.401778,0.126827,-0.091973,-0.087327,0.904454,0.562726,-0.708079,174.005449,-39.987309,2.777135,0
0.289402,0.30177,0.077209,-0.07495,-0.01854,0.278341,0.255997,-0.109268,175.214029,-29.100267,1.173004,0
0.239245,0.276753,0.185037,-0.184741,-0.01045,0.207215,0.192976,-0.075485,175.719559,-29.958189,1.694358,0
0.258373,0.303186,0.081615,-0.075921,-0.029948,0.203733,0.194496,-0.060649,178.951088,-30.205272,1.026427,0
0.216087,0.304617,0.044477,-0.039757,-0.019939,0.1753,0.173986,-0.021424,179.355829,-29.606008,0.656865,0
0.157226,0.270995,0.20114,-0.200318,-0.018166,0.344747,0.333653,-0.086753,179.853214,-28.523007,0.076392,0
0.141264,0.281315,0.161538,-0.15394,-0.048962,0.521459,0.507542,-0.11967,-179.560708,-27.10879,0.563584,0
0.183591,0.25346,0.116189,-0.116058,-0.005532,0.272647,0.212932,-0.170284,176.98913,-29.65212,2.507021,0
0.254912,0.305805,0.043763,-0.036103,-0.024735,0.241688,0.223877,-0.09106,178.540445,-28.381815,1.657094,0
0.259133,0.337619,0.089344,-0.089099,-0.006613,0.275376,0.230542,-0.150606,178.545671,-30.511184,1.538554,0
0.151178,0.287932,0.115419,-0.103832,-0.050402,0.264845,0.262277,-0.036796,-179.116099,-28.157155,0.119563,0
0.223184,0.306031,0.075694,-0.056831,-0.049998,0.204805,0.186216,-0.085257,-179.044884,-29.369361,0.319086,0
0.24418,0.307993,0.206689,-0.204376,-0.030837,0.160169,0.152726,-0.048258,-177.804356,-29.519623,1.272257,0
0.248462,0.328287,0.04292,0.004905,-0.042639,0.219951,0.203555,-0.083329,179.760648,-28.092994,0.541292,0
0.240561,0.306431,0.026583,0.00398,-0.026284,0.253834,0.227466,-0.112653,179.250477,-26.700083,0.190786,0
0.212258,0.278956,0.456487,-0.456324,-0.012196,0.149296,0.137302,-0.058629,177.726282,-25.916579,1.480322,0
0.279913,0.270573,0.246345,-0.245731,-0.01738,0.148513,0.051101,-0.139444,-175.896965,20.267286,-4.790071,1
0.18768,0.197694,0.172378,-0.171835,-0.013674,0.097905,-0.019,-0.096044,-178.317637,19.277787,-6.271076,1
0.292122,0.254264,0.174174,-0.170727,-0.034484,0.131686,0.097796,-0.088189,-177.912851,19.562992,-5.88815,1
0.303936,0.264558,0.192764,-0.182359,-0.062473,0.179638,0.135138,-0.118354,-177.111971,21.011996,-4.974183,1
0.296274,0.260905,0.195366,-0.183122,-0.068075,0.185469,0.139385,-0.122353,-176.996177,20.117404,-5.570656,1
0.257618,0.264486,0.226488,-0.21744,-0.063377,0.227009,0.202628,-0.102349,-178.040912,18.376939,-5.854675,1
0.278461,0.289763,0.22868,-0.2212,-0.058011,0.195486,0.165522,-0.104005,-178.384823,16.056985,-5.651142,1
0.275779,0.270443,0.284743,-0.273618,-0.078816,0.258494,0.242155,-0.090446,-177.178935,14.347733,-6.443604,1
0.190524,0.244083,0.180615,-0.165992,-0.071194,0.435297,0.418121,-0.121072,-174.855175,12.743146,-2.04084,0
0.211986,0.267242,0.183432,-0.18342,-0.002114,0.210937,0.173813,-0.119513,-174.653092,-12.078386,-1.24101,0
0.157695,0.264557,0.233506,-0.233431,0.005898,0.271117,0.193905,-0.189487,-176.566405,-4.026985,-4.152355,0
0.24152,0.25552,0.216634,-0.206666,-0.064958,0.326283,0.285352,-0.158223,-175.530646,-6.472237,-2.616454,0
0.158609,0.285719,0.208021,-0.207152,-0.018994,0.297907,0.250713,-0.160909,-177.329772,-10.877405,-3.532676,0
0.366002,0.287519,0.210942,-0.20378,-0.0545,0.202669,0.183699,-0.085611,-173.777908,17.1229,-3.415444,1
0.358692,0.282326,0.185491,-0.177783,-0.052917,0.218605,0.201978,-0.083625,-174.286931,18.055915,-4.495043,1
0.165231,0.139345,0.153925,0.030029,-0.150968,0.225386,0.137721,-0.178415,-173.960437,-10.745003,11.994102,0
0.167149,0.204771,0.291064,-0.169083,-0.236917,0.23782,-0.133406,-0.196879,-179.887641,-11.891857,24.267937,0
0.112267,0.187295,0.265963,-0.231111,-0.13162,0.379906,-0.224862,-0.306212,177.219393,-16.199414,24.694258,0
0.131152,0.216721,0.317781,-0.237675,-0.210939,0.251274,0.157602,-0.195704,-179.478377,-11.949853,23.530106,0
0.13639,0.204427,0.361457,-0.271162,-0.239003,0.316254,-0.10487,-0.29836,179.649164,-14.59276,23.600585,0
0.153641,0.23782,0.285327,-0.20998,-0.193184,0.270545,0.223892,-0.151877,-178.338803,-13.441021,22.325062,0
0.177462,0.22083,0.184531,-0.074203,-0.168955,0.211192,0.085208,-0.19324,-178.092909,-15.863042,22.454025,0
0.142733,0.21564,0.24765,-0.170042,-0.180045,0.19967,0.034559,-0.196656,-177.80852,-12.136486,21.311674,0
0.220365,0.239372,0.166911,-0.127271,-0.107989,0.329882,0.329329,-0.019087,-151.584565,-12.126036,-170.825071,0
0.316197,0.235753,0.125236,0.079713,-0.096592,0.505322,0.398967,-0.310121,-174.588054,17.045409,-22.10518,0
0.246543,0.297584,0.294468,-0.192889,0.222498,0.352862,0.306878,-0.174176,-178.051933,17.953521,-29.979161,0
0.297844,0.290691,0.19172,-0.127343,0.143319,0.433903,0.343002,-0.265746,-178.583864,18.732471,-29.21308,0
0.288086,0.247406,0.294674,-0.231776,0.181969,0.420403,0.327693,-0.263355,-178.105984,18.213824,-29.291491,0
0.27503,0.224406,0.154509,-0.14907,0.040638,0.531278,0.354227,-0.395954,-176.775529,18.317143,-27.915576,0
0.313169,0.174581,0.751766,-0.73969,-0.134202,0.091244,0.004988,-0.091107,-172.842155,14.055482,-26.433973,0
0.297138,0.282078,0.245216,-0.245214,-0.001177,0.381351,0.26689,-0.272394,174.4205,19.536099,-35.615311,0
0.162094,0.250137,0.198005,0.16968,-0.102052,0.593627,0.396309,-0.441963,172.248942,1.235026,-27.934925,0
0.171781,0.204771,0.052989,-0.051352,-0.013069,0.228303,0.227978,-0.012187,167.797946,14.391322,-20.67386,0
0.151134,0.232798,0.048362,-0.030267,-0.03772,0.238621,0.191673,-0.142132,169.27985,14.392621,-20.365677,0
0.268009,0.544123,0.424491,-0.201135,-0.373814,0.30374,0.139367,-0.269879,-169.610402,-56.375152,162.870243,0
0.231078,0.229422,0.307489,-0.3033,-0.050585,0.187795,-0.110889,-0.15156,172.762167,-16.08036,0.981013,0
0.216096,0.606981,0.437238,-0.280829,-0.33513,1.1458,1.097497,-0.329178,-166.166239,-60.448399,163.985811,0
0.270437,0.558714,0.421969,-0.32008,-0.274967,0.64215,-0.069242,-0.638406,139.066363,71.281102,-28.391496,0
0.104908,0.212945,0.231854,-0.230424,-0.025707,0.183024,0.167923,-0.0728,174.539175,-17.64522,-0.483503,0
0.180009,0.185432,0.320208,-0.314528,0.060049,0.132585,0.054801,-0.120729,173.822688,7.959097,-16.410594,0
