left_ear,right_ear,l_pupil_dist,l_pupil_dx,l_pupil_dy,r_pupil_dist,r_pupil_dx,r_pupil_dy,pitch,yaw,roll,label
0.23687214299822865,0.246838542550642,0.23653475834811022,-0.22680318232109478,-0.06714915037305488,0.11959133050284143,0.10777950151299676,-0.05182340576467144,90,39.31223998089134,-13.029173415560384,1
0.21986021569504433,0.205735666058274,0.17214270491498743,-0.16458118086290466,-0.05045934760993548,0.1124737390010756,0.10224303652605822,-0.04686900304906431,90,37.958274623344174,-13.260458350601679,1
0.22771120610625195,0.21865058727187525,0.1782780124950984,-0.16866711988973057,-0.0577447175705771,0.17173011016673737,0.16208360853264503,-0.05674622968018255,90,38.9488561017648,-12.945759880995348,1
0.24600602361603086,0.2248982455544746,0.17141274550409283,-0.15970049367385827,-0.062274245411541106,0.1751369189236518,0.17061636544923037,-0.03953474688124933,90,39.21050783919903,-12.97881183668239,1
0.25136231021756206,0.23521625167954363,0.19091769851459617,-0.17888878805421599,-0.06669609519757526,0.14730608040234028,0.13508386297208355,-0.05874888329185579,90,39.45797710900014,-13.145593267106992,1
0.23024735925933643,0.2278006187706846,0.16711959341893373,-0.15776849312323746,-0.05511860921805529,0.14124383754352143,0.13777735261361213,-0.031100204996190428,90,38.4937871626736,-13.234344545776581,1
0.2279494661293942,0.24015222403361675,0.18486645700523022,-0.17735061970950375,-0.052176284021781504,0.11856509226999357,0.1114143214316852,-0.040552806128666616,90,38.098785817355456,-12.610478405142056,1
0.2065289505450202,0.20786107325664196,0.20164720853798124,-0.1955086477750811,-0.04937575676705505,0.1426167740394859,0.1360472031197585,-0.04278671243179304,90,38.77735105472287,-12.642997469579816,1
0.24311106344099193,0.2433536175174984,0.21724380240505187,-0.2090507726670684,-0.05909859668982764,0.1343017291791002,0.12230148157256573,-0.05549145939378178,90,42.68271094082759,-12.201958958930904,1
0.06986149519632477,0.06905393870511582,0.15330988652538713,-0.1499112231595084,-0.0321021257434325,0.16772325133157925,0.16731047990535416,-0.011759776829352872,90,38.16485330767554,-12.744727847154216,1
