left_ear,right_ear,l_pupil_dist,l_pupil_dx,l_pupil_dy,r_pupil_dist,r_pupil_dx,r_pupil_dy,pitch,yaw,roll,label,confidence,user,timestamp
0.8677336220180932,0.2045097876450092,0.12648838101451454,-0.012718504863379727,0.12584732879848182,0.033671155459520645,-0.025430846291895966,0.02206850169035424,90,76.09977775185351,90,0,0.9902,student1,2026-05-22T20:19:38.443186
0.09959824131308069,0.05325730161554725,0.12803359531255826,-0.12756226623579708,0.0109758717853101,0.06880984675677955,-0.002688711330600377,0.06875729664604467,90,16.47689253548653,-0.6189189444106842,0,0.9127,student1,2026-05-22T20:19:43.471762
0.06841674707324935,0.06363843315729638,0.06321097891674952,-0.05136083717028606,0.03684687586188433,0.05345822637855879,0.03927542599591803,0.036266001714834864,90,-19.72600865695864,3.6422814309310505,0,0.9509,student1,2026-05-22T20:20:56.458366
0.047714144204064016,0.05510448447517257,0.11864385191420151,-0.11257071518808254,0.03747262572975881,0.07127917095683658,0.0711665151097476,-0.004005913057968518,-90,-12.874604763814695,4.5984820324909395,0,0.9051,student1,2026-05-22T20:23:02.147934
0.0616997900108694,0.09810499594673297,0.09065576125624664,-0.08551746049067496,0.030087057020842602,0.04005356433816687,-0.0006213887157661851,0.04004874395353231,90,-17.370512954097187,3.867909127256532,0,0.9102,student1,2026-05-22T20:23:07.151593
0.051845301110977404,0.13547634566833222,0.05664466242630486,0.03371144758413109,0.04552094114989732,0.08560073862070106,0.08266384405629688,0.022230054841268623,90,-6.558397038073206,3.4126829604085276,0,0.9082,student1,2026-05-22T20:23:12.142707
0.11870823922794423,0.06196813138446537,0.028225575268487308,-0.018341810670992373,0.021453696197777032,0.10770402202334756,0.10566945960370089,0.02083558655444,90,-5.332868076175234,1.0846188043117722,0,0.9449,student1,2026-05-22T20:25:36.447962
0.09586501449270743,0.04342416790972941,0.08087998673382606,-0.07637750086263746,0.026609201717482888,0.061704211543607605,0.05144307841836083,0.034073734826999186,90,5.8612081582528175,1.0223001532046068,0,0.9033,student1,2026-05-22T20:25:41.454058
0.5180046591504931,0.04106281136751079,0.36299931403757457,-0.3604710667941068,0.042768118921321464,0.05732445381280601,0.0454948574734154,0.03487564979194148,90,58.44865089883519,90,0,0.934,student1,2026-05-22T20:26:11.460877
0.35474096551641104,0.18957960484967165,0.5450491183049526,-0.4104848042255449,-0.35858160419201984,0.6372909659511781,0.6289616298205749,0.10269879987824387,-90,19.19096011689636,-90,0,0.9415,student1,2026-05-22T20:26:16.455168
0.2874000712156083,0.3223958536278393,0.18041319356391597,-0.16074284898663077,-0.08191859930194262,0.06214222333080336,-0.005739457000402631,-0.06187660748486435,-90,-4.807976492480938,1.50980738239082,1,0.9375,student1,2026-05-22T20:27:01.441335
0.2747786402877788,0.3121555325905928,0.13917200719438944,-0.1295271783808287,-0.050907343745437816,0.05716659821755394,0.051372362361427504,-0.025077885420693412,-90,-9.345882685854583,1.41261003828785,1,0.9037,student1,2026-05-22T20:27:11.483943
0.2920233795940144,0.3280913620178078,0.16258005388631325,-0.14786003519506158,-0.06759943722984435,0.06593527945580711,0.003562565175397033,-0.06583896419512103,-90,-13.374316872639104,1.7479516381431581,1,0.9159,student1,2026-05-22T20:27:16.456593
0.2851623126347708,0.32381875378055364,0.14896456495683982,-0.14099943937319293,-0.0480582949055191,0.04974569969950482,0.0018366388705889985,-0.049711783273710425,-90,-6.770491066640447,0.7797132349119853,1,0.9578,student1,2026-05-22T20:27:31.462102
0.5616368270579963,0.35840234305207247,0.1853933127330276,-0.1820195931613355,0.03520721675321805,0.21601759520540037,-0.18632744395703535,-0.10929631771821989,90,45.22101078965746,-8.204429603094495,0,0.9685,student1,2026-05-22T20:29:41.443183
0.30449694499787505,0.048839824480540514,0.18010142473802412,-0.18002876175097687,0.005115479945828545,0.13278645244958623,-0.10720342832966266,0.07835602662535347,-90,68.22941058325283,-90,0,0.9087,student1,2026-05-22T20:29:51.442712
0.023978400854239527,0.04438045333533798,0.070997310563106,-0.057979638902170075,0.040975353323285564,0.07768059165671588,0.06778799355199457,0.03793497397299991,90,-0.006225894272709724,-0.41958242781085603,0,0.9604,student1,2026-05-22T20:30:11.425156
0.08883046933937971,0.1473604308420934,0.11576184064967053,-0.11397718555549792,0.020248578306817235,0.07744194869828622,0.06352700007122405,0.04428967916048493,90,3.4054230528796223,1.6243666292975094,0,0.9014,student1,2026-05-22T20:30:16.444252
0.28652820202057916,0.34613341330830494,0.14592736377382368,-0.13926406816395537,-0.043592600477639104,0.07620451388474966,0.06846019368614467,-0.03347132828058308,-90,-0.3130285390747721,-0.6662916650201595,1,0.9121,student1,2026-05-22T20:30:46.426650
0.3109260796170433,0.33751344150938445,0.1110983554377358,-0.08184747239842663,-0.07512546733936681,0.08352842763390807,0.06289197548689374,-0.05496906077375685,-90,-11.15111308326285,0.6575778809737536,1,0.9001,student1,2026-05-22T20:35:10.670702
0.3015541466165604,0.3153565235155846,0.09962431465302302,-0.07919801887790444,-0.06043738806318178,0.06304668476666803,0.047815771444751125,-0.04109180528050492,-90,-12.024088374719222,0.4383241647596389,1,0.9172,student1,2026-05-22T20:35:20.641097
0.3007902845140298,0.31954432616090767,0.19344866576759912,-0.17467718923319467,-0.08312800881083929,0.05002223082547025,-0.015258526104171711,-0.047638230003694895,-90,-12.340306600501725,1.1433496903755938,1,0.9245,student1,2026-05-22T20:35:40.640942
0.29512018288994124,0.36016072052793713,0.17049311462629882,-0.15826692620055582,-0.06339938647971355,0.06148173486307698,0.014869282682451539,-0.05965658517115308,-90,-10.3525761137875,0.9981164537403554,1,0.9177,student1,2026-05-22T20:40:35.652107
0.28699699561833575,0.3094810429940827,0.11095510140169679,-0.07960975768779063,-0.07728726290891713,0.09337910151204694,0.06936873621818804,-0.06251107929550259,-90,-10.586357555224472,1.0970233461954058,1,0.9439,student1,2026-05-22T20:40:40.635086
0.31351438449734176,0.3472464885320806,0.09765209649003642,-0.0889127749542868,-0.04037883602616266,0.08026869716297316,0.061089793924072065,-0.052068232374025365,-90,13.277485547707853,-0.09786057566182584,1,0.9051,student1,2026-05-22T20:42:00.631423
0.2621424554206552,0.29551753735200825,0.17111058672880156,-0.16258052152944324,-0.053351728274620695,0.0501744705490746,0.022150106083543092,-0.04502055414327707,-90,-12.538922084987062,2.4174764672888203,1,0.9181,student1,2026-05-22T20:44:26.152425
0.2842177068775397,0.3002525563631915,0.15242122884051051,-0.13465819218533367,-0.07141009927614596,0.05510886031766215,0.020596623284995935,-0.051115218817565096,-90,-8.577673265037744,2.067187776537485,1,0.9332,student1,2026-05-22T20:53:20.611350
0.2748840818713866,0.27905261189292097,0.11382066794082207,-0.09454706554648522,-0.06337189319440843,0.08208756923917998,0.07686369460515198,-0.028815646361709423,-90,-9.931147127057056,0.8754605076813682,1,0.9052,student1,2026-05-22T20:53:36.111691
0.12896532801877048,0.11510357455548474,0.028783084068315666,0.028446441212760312,0.004389295024568148,0.116087194921219,0.1160542191647791,-0.0027667740656795135,90,14.888056756167465,7.841061377294483,0,0.9512,student1,2026-05-22T20:55:50.632534
0.16047605930663456,0.12957782000352452,0.047829534079945515,0.03560383789985146,0.03193792505949267,0.0730613446959802,0.07207754688830707,0.01194936497679811,90,14.011467559937142,6.047308310804325,0,0.91,student1,2026-05-22T20:55:55.651025
0.17799476639820522,0.21143380139596848,0.5301362048240178,-0.2060035733794371,-0.4884740765077671,0.26729548850880747,0.05107694212738761,-0.2623700138355707,90,10.59581636505234,-7.535785436377099,0,0.9028,student1,2026-05-22T20:56:55.667153
0.19665247263128424,0.29433734074087486,0.18222993702674536,0.17703580339258135,0.04319808173883273,0.3389799590580599,0.33631296089316154,0.042438249001092776,-90,-18.42667247289196,-0.9044888486762575,0,0.9018,student1,2026-05-22T21:01:40.605142
0.12605047840422293,0.23175675878197027,0.10355889999562064,0.09385890047658926,0.043760171042040816,0.16754586602231744,0.16734844467982216,-0.008131130574086272,-90,-24.54444316632848,9.966855884471627,0,0.9087,student1,2026-05-22T21:03:47.104163
0.2736782641193216,0.31872873983942285,0.1641481569843477,-0.15221941262473476,-0.061431814734213996,0.06126364469833245,0.04140829570600799,-0.04515071658841438,-90,-5.368842612609216,1.8423720271989168,1,0.9126,student1,2026-05-22T21:09:11.757106
0.2809302131706779,0.3294170939275655,0.15615499587558157,-0.1419526297138062,-0.06506791570534524,0.04457710020263245,0.020680782818368323,-0.03948953132787239,-90,-8.526040156115494,0.3378168090828781,1,0.9173,student1,2026-05-22T21:10:51.769316
0.2595297148751789,0.26953738515693404,0.09031755674995025,-0.08573403723874337,-0.028406617468932294,0.09856857227104493,0.09061548912274588,-0.03878912954163488,-90,-9.660221676138196,0.8641585560568252,1,0.9115,student1,2026-05-22T21:11:06.774315
0.2734576801227796,0.30759185398213407,0.16732667189064263,-0.16216610827249164,-0.04123552417216602,0.055564941423885364,-0.018354945391157094,-0.05244576908700503,-90,-14.334793628699481,0.5915425211312687,1,0.9061,student1,2026-05-22T21:20:06.747136
0.09671752767318237,0.08183581059538708,0.12162474202665584,-0.11043849756687202,0.050950133740968614,0.048990192101908143,0.04020473664841202,0.027993179048005565,-90,10.841164950305075,1.9051485199454066,0,0.9166,student1,2026-05-22T21:21:46.750153
0.26323913737648513,0.2939490629193787,0.17246336068176407,-0.1647768058724497,-0.050913799937946785,0.051844524942113265,0.019252152784902794,-0.04813740104762786,-90,-16.71174309361435,-2.1365836876190767,1,0.9095,student1,2026-05-22T21:25:31.736370
0.1124350760940481,0.074904745878252,0.2714202057026281,0.1651338638100544,-0.21540597737021908,0.14041746507867298,0.12724639303693763,-0.059375247015987516,-90,12.12893437657557,2.754829474076086,0,0.932,student1,2026-05-22T21:26:56.772885
0.21815377862031327,0.16567615305539776,0.9694935020808901,-0.9327289093837777,-0.26445119053772026,0.16565042147021705,0.15393210971062313,-0.06119614149027071,90,14.1267788267658,90,0,0.9043,student1,2026-05-22T21:27:11.756393
0.05705999170121966,0.08379007942812315,0.09885034626754288,-0.09883149789906605,0.0019302798346438356,0.12808895422496697,0.12431343156098609,0.030869903271272328,-90,-3.7922060691448256,3.404551844966766,0,0.9129,student1,2026-05-22T21:29:31.774676
0.05400433138476982,0.08422252961500754,0.12732740865415385,-0.12645675855333052,0.014864629519990026,0.12123245827385776,0.12096698386128009,-0.008018588069445916,-90,-3.8705834614251877,4.020172461371464,0,0.9294,student1,2026-05-22T21:29:36.756782
0.05654561926204853,0.08148049121144936,0.09981874808140777,-0.0997840660753488,0.0026310883698520355,0.055051772657393264,0.05505133088599219,0.0002205456921233048,-90,-3.2013425284503847,1.7191778709654695,0,0.9061,student1,2026-05-22T21:29:51.757985
0.32263857691085124,0.3463604821633485,0.11183452764908476,-0.07112258165756138,-0.08630492426772308,0.16065871218098104,0.1375921362007912,-0.08294351002552416,-90,-10.853570614522397,0.8410075613796677,1,0.9398,student1,2026-05-22T21:30:26.770418
0.15851357552115897,0.1485210366803845,0.46374195558140097,-0.18472241085069835,-0.4253636471255717,0.2484964502424784,0.246490781288023,-0.03150841987679734,90,-2.755511278963034,90,0,0.9331,student1,2026-05-22T21:31:31.768768
0.056983669526647615,0.08173493280468547,0.06400324236682965,-0.04702443334832767,0.04341794216376252,0.1094851262131522,0.09204618914736785,0.05928315043380241,-90,5.007758019670323,4.931429810297075,0,0.9464,student1,2026-05-22T21:33:21.751947
0.06866519444380534,0.08317320080792281,0.08253584677771414,-0.06139406293994454,0.05516280485109904,0.08014298762683562,0.06236446167425444,0.05033460425825932,-90,7.582696147426121,3.4057371673510555,0,0.9141,student1,2026-05-22T21:33:26.748440
0.0664860146898801,0.07663266704955861,0.06054323301773496,-0.02003741768015255,0.057131295775177914,0.11136282290071771,0.1042497657854084,0.0391620308220106,-90,10.867349940733572,4.268650435617515,0,0.9576,student1,2026-05-22T21:33:46.747808
0.30393621683042005,0.31317415441754165,0.10158425683392433,-0.06226326716484125,-0.08026609993303714,0.15679653834654123,0.12757847145447498,-0.09115310229936276,-90,10.730941989428482,-0.10244623533274617,1,0.9845,student1,2026-05-22T21:35:06.755143
0.2254764240981767,0.18626278696978735,0.6269914097745984,-0.46506074857539265,-0.4205195929628415,0.4504867470312042,0.45047157876174837,0.003696752446960327,-90,-17.193866611210986,90,0,0.9824,student1,2026-05-22T21:38:06.738138
0.024614253303932156,0.038413091410243294,0.1054579822965692,-0.1054576529420629,-0.00026356406226029337,0.10714336072158376,0.1066087595802668,0.010689814192599055,-90,5.873932741423196,4.885540060201304,0,0.9249,student1,2026-05-22T21:39:06.725951
0.14637178954942487,0.13604909437939453,0.4533760446322669,-0.3939300390348176,-0.2244303058689409,0.5114214750519405,0.510938840461387,0.022213204457614332,90,11.85593973270641,-3.5909884195339017,0,0.9561,student1,2026-05-22T21:40:46.751335
0.2870226826484673,0.3310719089510135,0.12516078218973095,-0.10475673511867199,-0.06849268461391818,0.09085475779920699,0.07363327923672623,-0.05322337084025083,-90,-0.6202081249790209,-0.5065590658854799,1,0.9667,student1,2026-05-22T21:40:56.752608
0.2969407476405466,0.3158559520814136,0.13700517441253773,-0.11657843214128522,-0.07197143166069192,0.05174615537504637,0.02635908396907486,-0.04452935311016432,-90,3.655619342760408,-0.35578324111628334,1,0.9053,student1,2026-05-22T21:41:01.751042
0.28536236828561995,0.3009405217590423,0.14595644891612586,-0.1306765749251784,-0.06501475021893026,0.04595346116786308,0.0072487483353209535,-0.0453781471732538,-90,-6.845381452907397,-0.44720757667269534,1,0.9563,student1,2026-05-22T21:41:06.756491
0.27173665066617025,0.30741048351848227,0.11503141298232797,-0.08340503067463177,-0.07922011632707077,0.08757168060026037,0.06221459808560206,-0.061629076158912346,-90,-9.39445360121678,-0.5876551504029235,1,0.9074,student1,2026-05-22T21:41:11.726590
0.30330149039130544,0.3218541168490712,0.07897079387501005,-0.028848993300323686,-0.07351273271214454,0.15361423285885462,0.13388368028786682,-0.07531595242304698,-90,-4.3931570590413695,-0.004177667481901093,1,0.9783,student1,2026-05-22T21:41:41.727636
0.090581719840491,0.10133712315799763,0.05284984813642149,0.016958298609433334,0.05005519509817243,0.13451953189330154,0.12901011063104878,0.038103750678345684,-90,-2.2781070235791483,14.680176373861165,0,0.9044,student1,2026-05-22T21:43:16.740276
0.3100801763304334,0.3514515456255726,0.10803981178443833,-0.08982446360167894,-0.060034712201255,0.12202010714281172,0.10631060606994297,-0.05989124797651707,-90,-13.502142579506517,-5.751657298430187,1,0.9304,student1,2026-05-22T21:44:06.751136
0.0950236006810393,0.05442018188025971,0.12129165633578795,-0.11658191413993856,0.033471229319325606,0.20519633807080417,0.20363270138014322,0.025283593223534864,-90,21.67206489411792,-0.9729665657903782,0,0.9479,student1,2026-05-22T21:45:11.749709
0.2920165504177646,0.315906138546162,0.06865860234703185,-0.024072368127265945,-0.06430027036485335,0.11055110958830794,0.10290813678970859,-0.040391375486317556,-90,-15.881925080561171,-0.1970680158314499,1,0.9,student1,2026-05-22T21:45:46.747255
0.27507951745342024,0.3261656286629755,0.11070766140296776,-0.08583463789664159,-0.06991853281116944,0.10863704705945088,0.08702287410626541,-0.0650309724368506,-90,-14.206214961890733,0.05165606653858339,1,0.9273,student1,2026-05-22T21:45:56.744486
0.07165535280449753,0.07767894573879243,0.06661204381805941,-0.05812676283799974,0.032533733625177426,0.08479181808557663,0.07952321271439233,0.029422968134418907,-90,-0.8230308399256837,0.8556342999945937,0,0.9203,student1,2026-05-22T21:46:11.744576
0.07309433512339081,0.08391359088067671,0.06473225090600522,-0.03729431354339737,0.052909342130523423,0.08398251312745113,0.07381938486404536,0.040046984024973094,-90,2.8845049052278453,4.410361734109462,0,0.9012,student1,2026-05-22T21:46:51.742750
0.16075494229299547,0.18471808090644912,0.4490326985057243,0.04783330339719174,-0.4464777031537464,0.111252873734457,0.06347663712545154,-0.0913669439864264,-90,-0.9555811272277659,90,0,0.9351,student1,2026-05-22T21:47:16.723936
0.09205300609453444,0.09133256894940568,0.11629556159758796,-0.1060404510762292,0.047750187254588,0.19543896998206378,0.19498659384409703,0.01328981597792718,-90,13.438480288620942,2.2716204235514135,0,0.9197,student1,2026-05-22T21:48:26.758206
0.09819909520827293,0.07350243260670895,0.052186424773822494,-0.017471733109307764,0.049174805264799504,0.3473369445585712,0.3473186088917148,0.003568889576335047,-90,16.935194590614586,0.43488978961308083,0,0.9001,student1,2026-05-22T21:48:31.721715
0.2796760556671311,0.30738760186077285,0.08596348232612201,-0.07562323329616667,-0.040875993926350475,0.04547112635089514,0.023337823712871828,-0.039025239473525174,-90,-10.8266778417511,-0.3053554250712587,1,0.91,student1,2026-05-22T21:48:41.733993
0.29315907198336993,0.337937913970151,0.1654619098877068,-0.15542106919010967,-0.05676209012616376,0.042927923238871124,0.014856983315201118,-0.040275012605513194,-90,-10.67262468678992,0.3410653966598708,1,0.9013,student1,2026-05-22T21:49:46.762407
0.27966242587023166,0.32696319757326364,0.17411104243187747,-0.16071122697744977,-0.06698176333986487,0.05779511498391423,0.0022960940010645315,-0.05774948716951643,-90,-11.009778085983708,-0.39449697880566365,1,0.9163,student1,2026-05-22T21:50:11.720867
0.08481027094403777,0.07794125324743716,0.10373231657415444,-0.10074879537397204,0.024699670696875817,0.08980184232837964,0.08648354540554216,0.024186096412167925,-90,-6.06300725834408,3.138585253689161,0,0.9133,student1,2026-05-22T21:50:21.757322
0.05358753903236214,0.08213567601492648,0.0621754322070961,-0.0535657839823591,0.03156724816157473,0.09702711292796289,0.09051618706579484,0.03494396260022179,-90,-2.723786615369064,3.6341646690460143,0,0.9508,student1,2026-05-22T21:50:26.740329
0.29540429481328156,0.2911240706386861,0.1913445048431526,-0.1798076990491746,-0.06543631175664404,0.06482479965410508,0.05190788808491939,-0.03883073273527484,-90,-9.251789900993105,-1.7715023944421378,1,0.952,student1,2026-05-22T21:50:41.724284
0.05605430665568246,0.052716442350379145,0.02790868032080928,-0.01383380146631087,0.024238819571914438,0.2205129444533631,0.22039370964422683,0.007250615197916543,-90,11.812952962127266,-0.8399810604499371,0,0.9663,student1,2026-05-22T21:52:46.753997
0.09755394682544834,0.15917075520261925,0.3116650342116804,-0.3026413793066257,-0.07445326776946065,0.39319097147170473,0.3859314312887957,0.07520685068691889,-90,-8.670109116040832,12.130247983312287,0,0.9385,student1,2026-05-22T21:55:51.745872
0.07089729549946429,0.07780304256583628,0.043448818158930536,-0.029218525535129984,0.03215707643677777,0.1441986852507849,0.14076867846439153,0.031264036710631146,-90,-15.963601106509335,1.9570098123302477,0,0.916,student1,2026-05-22T21:58:11.710284
0.11547332023282528,0.14243466312661718,0.24613681748986407,-0.23554614304743893,-0.07142371748595916,0.34940162430766836,0.34849561223345443,0.025145642224186478,-90,-10.54824582198856,10.050473890363586,0,0.9416,student1,2026-05-22T22:01:01.748999
0.26460455934730914,0.31472194245763996,0.16585999525628806,-0.15216634981152197,-0.06599196929516059,0.04235855606433536,0.016029206734994382,-0.03920856798331524,-90,-10.170759179587042,0.9766657743739322,1,0.9044,student1,2026-05-22T22:02:36.728992
0.059902095696890534,0.08466772033257805,0.10757189534912663,-0.10647853757557407,0.015298160175998672,0.06411838477416401,0.04043872958198906,0.04975817938633316,-90,-2.264352219549787,13.172985216116416,0,0.9106,student1,2026-05-22T22:03:36.733667
0.06322769760098751,0.08230894749382436,0.07261089046989393,-0.053437487809141836,0.04916071919204143,0.12484101671128764,0.10225215682588408,0.07162245372760419,-90,-0.7092213043752116,8.092422430713054,0,0.9313,student1,2026-05-22T22:06:01.732309
0.2964697474529795,0.16635932389153582,0.9209772338759963,-0.4410683901279497,-0.8084910268814492,0.6107176791203642,0.5762042857520462,-0.2023973929455081,90,18.16421625907672,-7.7945424428143175,0,0.9224,student1,2026-05-22T22:11:56.925765
0.34486969690059455,0.36145850179762634,0.10960234451343902,-0.07271605663927219,-0.08200639627295382,0.14971299125383467,0.11243768313957903,-0.09885214798057959,-90,-4.444123328935155,0.4203296844087715,1,0.9185,student1,2026-05-22T22:13:06.723551
0.2945543553657408,0.32688546598704155,0.20973605324306765,-0.20101400604851247,-0.05985466901009068,0.13760929562224336,0.12205835128350231,-0.06354586629831331,-90,-17.76843702095804,-0.7530226134534771,1,0.9493,student1,2026-05-22T22:13:21.709528
0.30374103372939926,0.2929438264769224,0.11200797648452392,-0.09784657784391872,-0.05451453017674843,0.06586729734315806,0.03392692443063989,-0.05645763595803183,-90,8.412991245075196,-0.8030793964692441,1,0.9207,student1,2026-05-22T22:13:26.751206
0.30421213708602984,0.2888594231233172,0.15523559773113388,-0.14584196760663717,-0.05318092973582737,0.0932620127738927,0.058606415907907806,-0.0725471642524162,-90,7.051993404230599,-0.3072176558379309,1,0.9607,student1,2026-05-22T22:13:36.728707
0.294367517306035,0.31866151820862887,0.11104364817054864,-0.07426930962184028,-0.08255156841223436,0.14052600352874364,0.09948205352970643,-0.09925159290043205,-90,-10.584044880405761,-0.9900891722584828,1,0.9717,student1,2026-05-22T22:13:56.700031
0.27877749986802813,0.2906101540619253,0.1617361300713722,-0.13727324624053744,-0.08552561977003498,0.07119150913958149,-0.01891939368874397,-0.06863153441400992,-90,-4.833340056847206,-0.003072454872229436,1,0.9386,student1,2026-05-22T22:14:31.737866
0.29297523755073696,0.2926260199251255,0.15138567308562512,-0.12821863527763988,-0.08048356094959588,0.062114493685322375,-0.0010525976971363,-0.06210557433815371,-90,-1.4303473621986893,0.4113894519132478,1,0.9534,student1,2026-05-22T22:14:56.744976
0.2786887421015226,0.3190222911602985,0.12070723362229266,-0.0973698170239447,-0.0713397153167173,0.04711869997763009,-0.002043507207400097,-0.04707436633535519,-90,-1.1310847009100429,0.4418686204491003,1,0.917,student1,2026-05-22T22:15:01.726177
0.3126392186528304,0.29896004105441715,0.08750505443701544,-0.03840876853409903,-0.07862506630661138,0.14225997415530284,0.09332039792861437,-0.10737412899349869,-90,-10.80951166220095,0.3093725290506336,1,0.936,student1,2026-05-22T22:15:36.698413
0.3021530848684007,0.32620284317549164,0.16755843921015517,-0.1514722809173766,-0.07163782984031974,0.056205522307974085,-0.01518204273061768,-0.054116229695331426,-90,4.372273372304598,0.46761294880375803,1,0.9012,student1,2026-05-22T22:15:46.738259
0.27642150141999233,0.3169049290976391,0.19002509195371511,-0.17775995365651998,-0.06716349043974525,0.08199248753977545,-0.0410727535741782,-0.07096334917966503,-90,-7.293414634059013,0.0910775529049003,1,0.9194,student1,2026-05-22T22:15:51.721147
0.2940580031367751,0.2659467658515473,0.1339884077629149,-0.11612951570256089,-0.066834339957314,0.09044001634664581,0.05631977174598899,-0.07076354900131326,-90,2.7968891424938067,0.4901289301523849,1,0.9217,student1,2026-05-22T22:16:01.724835
0.2970059283152669,0.31073724186221313,0.13547151323367218,-0.12005734858759172,-0.06275957256019597,0.0708442619815404,-0.009792806502771955,-0.07016416746821984,-90,-0.20977623460565176,-0.2627518897816721,1,0.9519,student1,2026-05-22T22:16:11.723985
0.3116242017015021,0.31391324999797016,0.13830061539843547,-0.12236195937466282,-0.06445627291101565,0.07532469921278943,-0.01698691730041616,-0.07338429635913955,-90,-0.7494526195623872,0.19773379946923247,1,0.9299,student1,2026-05-22T22:16:16.746468
0.28984858042918127,0.29645309208995024,0.12818624827670363,-0.10450040292872091,-0.07423866940477646,0.06732593910385759,0.011188642217445761,-0.06638973084405698,-90,4.8328611329313675,-0.9352170364330272,1,0.9123,student1,2026-05-22T22:16:26.727134
